tree_cn,plot_cn,block,plot,x_pos,y_pos,tree,position,species,spec_long,spec_short,origin,group,plot_species,sr,fert,mortality_2017,mortality_2018,mortality_2019,beetles,height_2017,height_2018,dia_2017,dia_2018,height,pos,rsheight,height_new
I.1.46.7.5,I.1.46,1,46,7,5,7.5,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL_QURO_LADE_PISY,4,NP,NA,alive,alive,0,NA,NA,NA,NA,NA,S,5.39606806402599,5.39606806402599
I.1.46.7.6,I.1.46,1,46,7,6,7.6,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL_QURO_LADE_PISY,4,NP,NA,alive,alive,0,NA,NA,NA,NA,NA,S,5.39606806402599,5.39606806402599
I.1.46.7.7,I.1.46,1,46,7,7,7.7,edge,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,ACPL_QURO_LADE_PISY,4,NP,NA,dead,dead,0,NA,NA,NA,NA,NA,SE,1.445109399834,1.445109399834
I.1.47.1.1,I.1.47,1,47,1,1,1.1,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,NW,4.17672374222798,4.17672374222798
I.1.47.1.2,I.1.47,1,47,1,2,1.2,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,N,3.94799309043299,3.94799309043299
I.1.47.1.3,I.1.47,1,47,1,3,1.3,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,N,3.94799309043299,3.94799309043299
I.1.47.1.4,I.1.47,1,47,1,4,1.4,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,N,3.94799309043299,3.94799309043299
I.1.47.1.5,I.1.47,1,47,1,5,1.5,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,N,3.94799309043299,3.94799309043299
I.1.47.1.6,I.1.47,1,47,1,6,1.6,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,N,3.94799309043299,3.94799309043299
I.1.47.1.7,I.1.47,1,47,1,7,1.7,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,NE,3.99277184895095,3.99277184895095
I.1.47.2.1,I.1.47,1,47,2,1,2.1,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,W,4.37703572793697,4.37703572793697
I.1.47.2.2,I.1.47,1,47,2,2,2.2,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,450,590,54,62.5,5.9,NA,NA,5.9
I.1.47.2.3,I.1.47,1,47,2,3,2.3,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,195,189,16,19,1.89,NA,NA,1.89
I.1.47.2.4,I.1.47,1,47,2,4,2.4,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,270,351,19,21,3.51,NA,NA,3.51
I.1.47.2.5,I.1.47,1,47,2,5,2.5,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,470,560,43,50.5,5.6,NA,NA,5.6
I.1.47.2.6,I.1.47,1,47,2,6,2.6,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,370,440,25,29,4.4,NA,NA,4.4
I.1.47.2.7,I.1.47,1,47,2,7,2.7,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,E,4.39955160240498,4.39955160240498
I.1.47.3.1,I.1.47,1,47,3,1,3.1,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,W,4.37703572793697,4.37703572793697
I.1.47.3.2,I.1.47,1,47,3,2,3.2,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,320,475,35,41.5,4.75,NA,NA,4.75
I.1.47.3.3,I.1.47,1,47,3,3,3.3,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,400,530,45,49,5.3,NA,NA,5.3
I.1.47.3.4,I.1.47,1,47,3,4,3.4,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,470,598,47,57,5.98,NA,NA,5.98
I.1.47.3.5,I.1.47,1,47,3,5,3.5,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,230,252,14,14.5,2.52,NA,NA,2.52
I.1.47.3.6,I.1.47,1,47,3,6,3.6,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,380,455,27,33.5,4.55,NA,NA,4.55
I.1.47.3.7,I.1.47,1,47,3,7,3.7,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,E,4.39955160240498,4.39955160240498
I.1.47.4.1,I.1.47,1,47,4,1,4.1,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,W,4.37703572793697,4.37703572793697
I.1.47.4.2,I.1.47,1,47,4,2,4.2,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,440,580,33,37.5,5.8,NA,NA,5.8
I.1.47.4.3,I.1.47,1,47,4,3,4.3,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,80,95,9,10,0.95,NA,NA,0.95
I.1.47.4.4,I.1.47,1,47,4,4,4.4,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,570,668,61,70,6.68,NA,NA,6.68
I.1.47.4.5,I.1.47,1,47,4,5,4.5,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,460,570,40,46.5,5.7,NA,NA,5.7
I.1.47.4.6,I.1.47,1,47,4,6,4.6,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,440,565,32,36,5.65,NA,NA,5.65
I.1.47.4.7,I.1.47,1,47,4,7,4.7,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,E,4.39955160240498,4.39955160240498
I.1.47.5.1,I.1.47,1,47,5,1,5.1,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,W,4.37703572793697,4.37703572793697
I.1.47.5.2,I.1.47,1,47,5,2,5.2,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,450,600,35,43,6,NA,NA,6
I.1.47.5.3,I.1.47,1,47,5,3,5.3,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,410,562,32,34,5.62,NA,NA,5.62
I.1.47.5.4,I.1.47,1,47,5,4,5.4,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,220,234,11,10.5,2.34,NA,NA,2.34
I.1.47.5.5,I.1.47,1,47,5,5,5.5,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,215,204,11,11.5,2.04,NA,NA,2.04
I.1.47.5.6,I.1.47,1,47,5,6,5.6,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,300,343,20,19.5,3.43,NA,NA,3.43
I.1.47.5.7,I.1.47,1,47,5,7,5.7,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,E,4.39955160240498,4.39955160240498
I.1.47.6.1,I.1.47,1,47,6,1,6.1,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,W,4.37703572793697,4.37703572793697
I.1.47.6.2,I.1.47,1,47,6,2,6.2,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,360,480,33,32,4.8,NA,NA,4.8
I.1.47.6.3,I.1.47,1,47,6,3,6.3,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,540,615,42,36.5,6.15,NA,NA,6.15
I.1.47.6.4,I.1.47,1,47,6,4,6.4,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,450,615,35,42.5,6.15,NA,NA,6.15
I.1.47.6.5,I.1.47,1,47,6,5,6.5,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,390,570,31,35,5.7,NA,NA,5.7
I.1.47.6.6,I.1.47,1,47,6,6,6.6,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,380,550,24,27,5.5,NA,NA,5.5
I.1.47.6.7,I.1.47,1,47,6,7,6.7,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,E,4.39955160240498,4.39955160240498
I.1.47.7.1,I.1.47,1,47,7,1,7.1,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,SW,5.23481177764898,5.23481177764898
I.1.47.7.2,I.1.47,1,47,7,2,7.2,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,S,4.50270228725395,4.50270228725395
I.1.47.7.3,I.1.47,1,47,7,3,7.3,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,S,4.50270228725395,4.50270228725395
I.1.47.7.4,I.1.47,1,47,7,4,7.4,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,dead,0,NA,NA,NA,NA,NA,S,4.50270228725395,4.50270228725395
I.1.47.7.5,I.1.47,1,47,7,5,7.5,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,S,4.50270228725395,4.50270228725395
I.1.47.7.6,I.1.47,1,47,7,6,7.6,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,S,4.50270228725395,4.50270228725395
I.1.47.7.7,I.1.47,1,47,7,7,7.7,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,SE,5.11754607255699,5.11754607255699
I.1.48.1.1,I.1.48,1,48,1,1,1.1,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,ACPL_BEPE,2,N,NA,dead,dead,0,NA,NA,NA,NA,NA,NW,5.00265262488434,5.00265262488434
I.1.48.1.2,I.1.48,1,48,1,2,1.2,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL_BEPE,2,N,NA,alive,alive,0,NA,NA,NA,NA,NA,N,5.17277088512669,5.17277088512669
I.1.48.1.3,I.1.48,1,48,1,3,1.3,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,ACPL_BEPE,2,N,NA,dead,dead,0,NA,NA,NA,NA,NA,N,5.25629652615233,5.25629652615233
I.1.48.1.4,I.1.48,1,48,1,4,1.4,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL_BEPE,2,N,NA,alive,alive,0,NA,NA,NA,NA,NA,N,5.17277088512669,5.17277088512669
I.1.48.1.5,I.1.48,1,48,1,5,1.5,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,ACPL_BEPE,2,N,NA,dead,dead,0,NA,NA,NA,NA,NA,N,5.25629652615233,5.25629652615233
I.1.48.1.6,I.1.48,1,48,1,6,1.6,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL_BEPE,2,N,NA,alive,alive,0,NA,NA,NA,NA,NA,N,5.17277088512669,5.17277088512669
I.1.48.1.7,I.1.48,1,48,1,7,1.7,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,ACPL_BEPE,2,N,NA,dead,dead,0,NA,NA,NA,NA,NA,NE,5.58438229432536,5.58438229432536
I.1.48.2.1,I.1.48,1,48,2,1,2.1,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL_BEPE,2,N,NA,alive,alive,0,NA,NA,NA,NA,NA,W,5.57245887152972,5.57245887152972
I.1.48.2.2,I.1.48,1,48,2,2,2.2,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,ACPL_BEPE,2,N,NA,dead,dead,0,460,535,45,45.5,5.35,NA,NA,5.35
I.1.48.2.3,I.1.48,1,48,2,3,2.3,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL_BEPE,2,N,NA,alive,alive,0,460,538,29,32,5.38,NA,NA,5.38
I.1.48.2.4,I.1.48,1,48,2,4,2.4,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,ACPL_BEPE,2,N,NA,dead,dead,0,470,505,40,40.5,5.05,NA,NA,5.05
I.1.48.2.5,I.1.48,1,48,2,5,2.5,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL_BEPE,2,N,NA,alive,alive,0,420,550,26,28.5,5.5,NA,NA,5.5
I.1.48.2.6,I.1.48,1,48,2,6,2.6,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,ACPL_BEPE,2,N,NA,dead,dead,0,460,530,31,31,5.3,NA,NA,5.3
I.1.48.2.7,I.1.48,1,48,2,7,2.7,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL_BEPE,2,N,NA,alive,alive,0,NA,NA,NA,NA,NA,E,4.87684054772769,4.87684054772769
I.1.48.3.1,I.1.48,1,48,3,1,3.1,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,ACPL_BEPE,2,N,NA,dead,dead,0,NA,NA,NA,NA,NA,W,5.65598451255536,5.65598451255536
I.1.48.3.2,I.1.48,1,48,3,2,3.2,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL_BEPE,2,N,NA,alive,alive,0,400,540,31,35,5.4,NA,NA,5.4
I.1.48.3.3,I.1.48,1,48,3,3,3.3,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,ACPL_BEPE,2,N,NA,dead,dead,0,500,560,37,36.5,5.6,NA,NA,5.6
I.1.48.3.4,I.1.48,1,48,3,4,3.4,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL_BEPE,2,N,NA,alive,alive,0,390,510,24,26.5,5.1,NA,NA,5.1
I.1.48.3.5,I.1.48,1,48,3,5,3.5,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,ACPL_BEPE,2,N,NA,dead,dead,0,490,540,45,45,5.4,NA,NA,5.4
I.1.48.3.6,I.1.48,1,48,3,6,3.6,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL_BEPE,2,N,NA,alive,alive,0,420,560,24,27,5.6,NA,NA,5.6
I.1.48.3.7,I.1.48,1,48,3,7,3.7,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,ACPL_BEPE,2,N,NA,dead,dead,0,NA,NA,NA,NA,NA,E,4.96036618875333,4.96036618875333
I.1.48.4.1,I.1.48,1,48,4,1,4.1,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL_BEPE,2,N,NA,alive,alive,0,NA,NA,NA,NA,NA,W,5.57245887152972,5.57245887152972
I.1.48.4.2,I.1.48,1,48,4,2,4.2,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,ACPL_BEPE,2,N,NA,dead,dead,0,540,618,52,52.5,6.18,NA,NA,6.18
I.1.48.4.3,I.1.48,1,48,4,3,4.3,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL_BEPE,2,N,NA,alive,alive,0,510,585,35,45,5.85,NA,NA,5.85
I.1.48.4.4,I.1.48,1,48,4,4,4.4,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL_BEPE,2,N,NA,alive,alive,0,410,530,33,34.5,5.3,NA,NA,5.3
I.1.48.4.5,I.1.48,1,48,4,5,4.5,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,ACPL_BEPE,2,N,NA,dead,dead,0,460,515,39,40,5.15,NA,NA,5.15
I.1.48.4.6,I.1.48,1,48,4,6,4.6,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,ACPL_BEPE,2,N,NA,dead,dead,0,360,370,24,25,3.7,NA,NA,3.7
I.1.48.4.7,I.1.48,1,48,4,7,4.7,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL_BEPE,2,N,NA,alive,alive,0,NA,NA,NA,NA,NA,E,4.87684054772769,4.87684054772769
I.1.48.5.1,I.1.48,1,48,5,1,5.1,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,ACPL_BEPE,2,N,NA,dead,dead,0,NA,NA,NA,NA,NA,W,5.65598451255536,5.65598451255536
I.1.48.5.2,I.1.48,1,48,5,2,5.2,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL_BEPE,2,N,NA,alive,alive,0,380,455,25,29.5,4.55,NA,NA,4.55
I.1.48.5.3,I.1.48,1,48,5,3,5.3,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,ACPL_BEPE,2,N,dead,dead,dead,0,NA,360,NA,24,3.6,NA,NA,3.6
I.1.48.5.4,I.1.48,1,48,5,4,5.4,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,ACPL_BEPE,2,N,NA,dead,dead,0,530,620,49,50.5,6.2,NA,NA,6.2
I.1.48.5.5,I.1.48,1,48,5,5,5.5,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL_BEPE,2,N,NA,alive,alive,0,480,610,36,44,6.1,NA,NA,6.1
I.1.48.5.6,I.1.48,1,48,5,6,5.6,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL_BEPE,2,N,NA,alive,alive,0,320,435,21,22,4.35,NA,NA,4.35
I.1.48.5.7,I.1.48,1,48,5,7,5.7,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,ACPL_BEPE,2,N,NA,dead,dead,0,NA,NA,NA,NA,NA,E,4.96036618875333,4.96036618875333
I.1.48.6.1,I.1.48,1,48,6,1,6.1,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL_BEPE,2,N,NA,alive,alive,0,NA,NA,NA,NA,NA,W,5.57245887152972,5.57245887152972
I.1.48.6.2,I.1.48,1,48,6,2,6.2,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,ACPL_BEPE,2,N,NA,dead,dead,0,510,650,69,72,6.5,NA,NA,6.5
I.1.48.6.3,I.1.48,1,48,6,3,6.3,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL_BEPE,2,N,NA,alive,alive,0,310,375,15,16,3.75,NA,NA,3.75
I.1.48.6.4,I.1.48,1,48,6,4,6.4,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL_BEPE,2,N,NA,alive,alive,0,450,600,35,41,6,NA,NA,6
I.1.48.6.5,I.1.48,1,48,6,5,6.5,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL_BEPE,2,N,NA,alive,alive,0,440,540,34,41,5.4,NA,NA,5.4
I.1.48.6.6,I.1.48,1,48,6,6,6.6,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,ACPL_BEPE,2,N,NA,dead,dead,0,510,600,44,46,6,NA,NA,6
I.1.48.6.7,I.1.48,1,48,6,7,6.7,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL_BEPE,2,N,NA,alive,alive,0,NA,NA,NA,NA,NA,E,4.87684054772769,4.87684054772769
I.1.48.7.1,I.1.48,1,48,7,1,7.1,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,ACPL_BEPE,2,N,NA,dead,dead,0,NA,NA,NA,NA,NA,SW,5.07164650668434,5.07164650668434
I.1.48.7.2,I.1.48,1,48,7,2,7.2,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL_BEPE,2,N,NA,alive,alive,0,NA,NA,NA,NA,NA,S,5.53633734660867,5.53633734660867
I.1.48.7.3,I.1.48,1,48,7,3,7.3,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,ACPL_BEPE,2,N,NA,dead,dead,0,NA,NA,NA,NA,NA,S,5.61986298763431,5.61986298763431
I.1.48.7.4,I.1.48,1,48,7,4,7.4,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL_BEPE,2,N,NA,alive,alive,0,NA,NA,NA,NA,NA,S,5.53633734660867,5.53633734660867
I.1.48.7.5,I.1.48,1,48,7,5,7.5,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,ACPL_BEPE,2,N,NA,alive,alive,0,NA,NA,NA,NA,NA,S,5.61986298763431,5.61986298763431
I.1.48.7.6,I.1.48,1,48,7,6,7.6,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL_BEPE,2,N,NA,alive,alive,0,NA,NA,NA,NA,NA,S,5.53633734660867,5.53633734660867
I.1.48.7.7,I.1.48,1,48,7,7,7.7,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,ACPL_BEPE,2,N,NA,dead,dead,0,NA,NA,NA,NA,NA,SE,5.18320876654635,5.18320876654635
I.1.49.1.1,I.1.49,1,49,1,1,1.1,edge,PIST,Pinus strobus L.,P. strobus,North American,gymnosperm,BEPA_PIST,2,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,NW,1.23264932021933,1.23264932021933
I.1.49.1.2,I.1.49,1,49,1,2,1.2,edge,BEPA,Betula papyrifera Marsh.,B. papyrifera,North American,angiosperm,BEPA_PIST,2,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,N,5.312608426149,5.312608426149
I.1.49.1.3,I.1.49,1,49,1,3,1.3,edge,PIST,Pinus strobus L.,P. strobus,North American,gymnosperm,BEPA_PIST,2,Control,NA,dead,dead,0,NA,NA,NA,NA,NA,N,1.57594175948233,1.57594175948233
I.1.49.1.4,I.1.49,1,49,1,4,1.4,edge,BEPA,Betula papyrifera Marsh.,B. papyrifera,North American,angiosperm,BEPA_PIST,2,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,N,5.312608426149,5.312608426149
I.1.49.1.5,I.1.49,1,49,1,5,1.5,edge,BEPA,Betula papyrifera Marsh.,B. papyrifera,North American,angiosperm,BEPA_PIST,2,Control,NA,alive,dead,0,NA,NA,NA,NA,NA,N,5.312608426149,5.312608426149
I.1.49.1.6,I.1.49,1,49,1,6,1.6,edge,PIST,Pinus strobus L.,P. strobus,North American,gymnosperm,BEPA_PIST,2,Control,NA,dead,dead,0,NA,NA,NA,NA,NA,N,1.57594175948233,1.57594175948233
I.1.49.1.7,I.1.49,1,49,1,7,1.7,edge,PIST,Pinus strobus L.,P. strobus,North American,gymnosperm,BEPA_PIST,2,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,NE,1.44757795244433,1.44757795244433
I.1.49.2.1,I.1.49,1,49,2,1,2.1,edge,BEPA,Betula papyrifera Marsh.,B. papyrifera,North American,angiosperm,BEPA_PIST,2,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,W,5.26274194751097,5.26274194751097
I.1.49.2.2,I.1.49,1,49,2,2,2.2,center,PIST,Pinus strobus L.,P. strobus,North American,gymnosperm,BEPA_PIST,2,Control,NA,dead,dead,0,90,128,15,20,1.28,NA,NA,1.28
I.1.49.2.3,I.1.49,1,49,2,3,2.3,center,BEPA,Betula papyrifera Marsh.,B. papyrifera,North American,angiosperm,BEPA_PIST,2,Control,NA,dead,dead,0,430,508,43,41,5.08,NA,NA,5.08
I.1.49.2.4,I.1.49,1,49,2,4,2.4,center,PIST,Pinus strobus L.,P. strobus,North American,gymnosperm,BEPA_PIST,2,Control,NA,alive,alive,0,130,125,22,25,1.25,NA,NA,1.25
I.1.49.2.5,I.1.49,1,49,2,5,2.5,center,PIST,Pinus strobus L.,P. strobus,North American,gymnosperm,BEPA_PIST,2,Control,NA,alive,alive,0,140,141,24,25,1.41,NA,NA,1.41
I.1.49.2.6,I.1.49,1,49,2,6,2.6,center,BEPA,Betula papyrifera Marsh.,B. papyrifera,North American,angiosperm,BEPA_PIST,2,Control,NA,alive,alive,0,460,572,44,50,5.72,NA,NA,5.72
I.1.49.2.7,I.1.49,1,49,2,7,2.7,edge,BEPA,Betula papyrifera Marsh.,B. papyrifera,North American,angiosperm,BEPA_PIST,2,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,E,5.39973587628596,5.39973587628596
I.1.49.3.1,I.1.49,1,49,3,1,3.1,edge,PIST,Pinus strobus L.,P. strobus,North American,gymnosperm,BEPA_PIST,2,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,W,1.52607528084431,1.52607528084431
I.1.49.3.2,I.1.49,1,49,3,2,3.2,center,BEPA,Betula papyrifera Marsh.,B. papyrifera,North American,angiosperm,BEPA_PIST,2,Control,NA,alive,alive,0,440,540,48,42.5,5.4,NA,NA,5.4
I.1.49.3.3,I.1.49,1,49,3,3,3.3,center,BEPA,Betula papyrifera Marsh.,B. papyrifera,North American,angiosperm,BEPA_PIST,2,Control,NA,alive,alive,0,440,505,40,34.5,5.05,NA,NA,5.05
I.1.49.3.4,I.1.49,1,49,3,4,3.4,center,PIST,Pinus strobus L.,P. strobus,North American,gymnosperm,BEPA_PIST,2,Control,NA,alive,alive,0,150,161,14,27,1.61,NA,NA,1.61
I.1.49.3.5,I.1.49,1,49,3,5,3.5,center,BEPA,Betula papyrifera Marsh.,B. papyrifera,North American,angiosperm,BEPA_PIST,2,Control,NA,alive,alive,0,450,570,32,45,5.7,NA,NA,5.7
I.1.49.3.6,I.1.49,1,49,3,6,3.6,center,BEPA,Betula papyrifera Marsh.,B. papyrifera,North American,angiosperm,BEPA_PIST,2,Control,NA,alive,alive,0,490,613,40,54,6.13,NA,NA,6.13
I.1.49.3.7,I.1.49,1,49,3,7,3.7,edge,PIST,Pinus strobus L.,P. strobus,North American,gymnosperm,BEPA_PIST,2,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,E,1.66306920961929,1.66306920961929
I.1.49.4.1,I.1.49,1,49,4,1,4.1,edge,BEPA,Betula papyrifera Marsh.,B. papyrifera,North American,angiosperm,BEPA_PIST,2,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,W,5.26274194751097,5.26274194751097
