plot_cn,tree_cn,tree,ACPL,ACSA,BEPA,BEPE,LADE,LALA,PIAB,PIPU,PIST,PISY,QURO,QURU
I.4.372,I.4.372.2.5,2.5,1.9304627323825065,0,0,0,1.0463080812012695,0,0.5548380477324968,0,0,1.106054478932913,0,0
I.4.372,I.4.372.2.6,2.6,3.3316728624614713,0,0,0,5.673112222511138,0,0.44728614995986266,0,0,2.268285127005111,0,0
I.4.372,I.4.372.2.7,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.372,I.4.372.3.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.372,I.4.372.3.2,3.2,5.181003167431776,0,0,0,3.6819349581559138,0,0,0,0,5.0682756473759705,0,0
I.4.372,I.4.372.3.3,3.3,1.8207999615553598,0,0,0,1.025,0,0.5075,0,0,2.4612846301849602,0,0
I.4.372,I.4.372.3.4,3.4,14.591836734693878,0,0,0,6.1691458970867155,0,2.563861278912319,0,0,2.2944893511971642,0,0
I.4.372,I.4.372.3.5,3.5,8.51705871045694,0,0,0,6.131681835680889,0,1.1985294117647056,0,0,1.8384408673169685,0,0
I.4.372,I.4.372.3.6,3.6,0,0,0,0,3.475985393289496,0,0.584321872868389,0,0,1.1369533830216954,0,0
I.4.372,I.4.372.3.7,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.372,I.4.372.4.1,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.372,I.4.372.4.2,4.2,2.1873384177268176,0,0,0,2.1573964673246184,0,0.9794117647058824,0,0,1.3537429927852858,0,0
I.4.372,I.4.372.4.3,4.3,2.1341463414634148,0,0,0,0,0,0.5743086783783422,0,0,1.8885279623323943,0,0
I.4.372,I.4.372.4.4,4.4,0.5954583420518295,0,0,0,1.5032756124425586,0,0.5456137310344641,0,0,0.7496715265959786,0,0
I.4.372,I.4.372.4.5,4.5,6.6665482559899605,0,0,0,6.012269938650308,0,0.834355828220859,0,0,0.42513168439436594,0,0
I.4.372,I.4.372.4.6,4.6,2.1497502242676174,0,0,0,1.362802015826877,0,0.47121185862067355,0,0,0.3521262623032215,0,0
I.4.372,I.4.372.4.7,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.372,I.4.372.5.1,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.372,I.4.372.5.2,5.2,5.013412638374233,0,0,0,8.112925956271956,0,0,0,0,7.6224906009532925,0,0
I.4.372,I.4.372.5.3,5.3,0.9202074549687946,0,0,0,3.330881218254119,0,0.5886378458695498,0,0,0.6586748098724003,0,0
I.4.372,I.4.372.5.4,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.372,I.4.372.5.5,5.5,2.9090133047990925,0,0,0,0.9044389061688397,0,0.5764018924241529,0,0,0.3502645218435689,0,0
I.4.372,I.4.372.5.6,5.6,1.8120224852814777,0,0,0,2.977024369524678,0,0.26496185134116607,0,0,0.93487228567074,0,0
I.4.372,I.4.372.5.7,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.372,I.4.372.6.1,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.372,I.4.372.6.2,6.2,1.1816726911602538,0,0,0,2.304861803335728,0,1.1358709454165723,0,0,1.1801861988384543,0,0
I.4.372,I.4.372.6.3,6.3,0,0,0,0,1.3924067348447737,0,0.9904029250315367,0,0,0.6886792452830188,0,0
I.4.372,I.4.372.6.4,6.4,4,0,0,0,11.051397380216502,0,2.160742761056071,0,0,2.150783126109082,0,0
I.4.372,I.4.372.6.5,6.5,0.6408155204503085,0,0,0,1.6207824363911043,0,0.9020618098176318,0,0,0.44375,0,0
I.4.372,I.4.372.6.6,6.6,7.3688422091352495,0,0,0,1.4274925629587578,0,1.4694350643777618,0,0,1.2858683319217326,0,0
I.4.372,I.4.372.6.7,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.372,I.4.372.7.1,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.372,I.4.372.7.2,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.372,I.4.372.7.3,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.372,I.4.372.7.4,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.372,I.4.372.7.5,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.372,I.4.372.7.6,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.372,I.4.372.7.7,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.373,I.4.373.1.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.373,I.4.373.1.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.373,I.4.373.1.3,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.373,I.4.373.1.4,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.373,I.4.373.1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.373,I.4.373.1.6,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.373,I.4.373.1.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.373,I.4.373.2.1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.373,I.4.373.2.2,2.2,0,0,0,0,0,0,0,6.996505805803991,0,0,0,0
I.4.373,I.4.373.2.3,2.3,0,0,0,0,0,0,0,4.673638703424996,0,0,0,0
I.4.373,I.4.373.2.4,2.4,0,0,0,0,0,0,0,6.073130661072038,0,0,0,0
I.4.373,I.4.373.2.5,2.5,0,0,0,0,0,0,0,4.620569089221591,0,0,0,0
I.4.373,I.4.373.2.6,2.6,0,0,0,0,0,0,0,9.365065726021033,0,0,0,0
I.4.373,I.4.373.2.7,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.373,I.4.373.3.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.373,I.4.373.3.2,3.2,0,0,0,0,0,0,0,7.738471287518562,0,0,0,0
I.4.373,I.4.373.3.3,3.3,0,0,0,0,0,0,0,6.106189640398035,0,0,0,0
I.4.373,I.4.373.3.4,3.4,0,0,0,0,0,0,0,8.078231170851836,0,0,0,0
I.4.373,I.4.373.3.5,3.5,0,0,0,0,0,0,0,7.5397521980133,0,0,0,0
I.4.373,I.4.373.3.6,3.6,0,0,0,0,0,0,0,5.555714721637234,0,0,0,0
I.4.373,I.4.373.3.7,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.373,I.4.373.4.1,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.373,I.4.373.4.2,4.2,0,0,0,0,0,0,0,8.167223678028396,0,0,0,0
I.4.373,I.4.373.4.3,4.3,0,0,0,0,0,0,0,9.154045694004674,0,0,0,0
I.4.373,I.4.373.4.4,4.4,0,0,0,0,0,0,0,6.785978832164531,0,0,0,0
I.4.373,I.4.373.4.5,4.5,0,0,0,0,0,0,0,6.936354243327565,0,0,0,0
I.4.373,I.4.373.4.6,4.6,0,0,0,0,0,0,0,5.84731093472983,0,0,0,0
I.4.373,I.4.373.4.7,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.373,I.4.373.5.1,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.373,I.4.373.5.2,5.2,0,0,0,0,0,0,0,3.412252778312772,0,0,0,0
I.4.373,I.4.373.5.3,5.3,0,0,0,0,0,0,0,7.679114877764243,0,0,0,0
I.4.373,I.4.373.5.4,5.4,0,0,0,0,0,0,0,5.728073341627426,0,0,0,0
I.4.373,I.4.373.5.5,5.5,0,0,0,0,0,0,0,5.901806693211521,0,0,0,0
I.4.373,I.4.373.5.6,5.6,0,0,0,0,0,0,0,8.550821314935828,0,0,0,0
I.4.373,I.4.373.5.7,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.373,I.4.373.6.1,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.373,I.4.373.6.2,6.2,0,0,0,0,0,0,0,8.919077899995056,0,0,0,0
I.4.373,I.4.373.6.3,6.3,0,0,0,0,0,0,0,11.497252323580113,0,0,0,0
I.4.373,I.4.373.6.4,6.4,0,0,0,0,0,0,0,7.312632161512419,0,0,0,0
I.4.373,I.4.373.6.5,6.5,0,0,0,0,0,0,0,14.235602248770764,0,0,0,0
I.4.373,I.4.373.6.6,6.6,0,0,0,0,0,0,0,9.355390478543825,0,0,0,0
I.4.373,I.4.373.6.7,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.373,I.4.373.7.1,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.373,I.4.373.7.2,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.373,I.4.373.7.3,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.373,I.4.373.7.4,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.373,I.4.373.7.5,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.373,I.4.373.7.6,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.373,I.4.373.7.7,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.374,I.4.374.1.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.374,I.4.374.1.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.374,I.4.374.1.3,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.374,I.4.374.1.4,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.374,I.4.374.1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.374,I.4.374.1.6,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.374,I.4.374.1.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.374,I.4.374.2.1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.374,I.4.374.2.2,2.2,0,0,0,5.5873447538656595,0,0,0,0,0,0,0,0
I.4.374,I.4.374.2.3,2.3,0,0,0,10.909594114775434,0,0,0,0,0,0,0,0
I.4.374,I.4.374.2.4,2.4,0,0,0,6.528371415475734,0,0,0,0,0,0,0,0
I.4.374,I.4.374.2.5,2.5,0,0,0,5.848041263872357,0,0,0,0,0,0,0,0
I.4.374,I.4.374.2.6,2.6,0,0,0,7.437687558681631,0,0,0,0,0,0,0,0
I.4.374,I.4.374.2.7,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.374,I.4.374.3.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.374,I.4.374.3.2,3.2,0,0,0,4.800293920053028,0,0,0,0,0,0,0,0
I.4.374,I.4.374.3.3,3.3,0,0,0,5.8697368086908455,0,0,0,0,0,0,0,0
I.4.374,I.4.374.3.4,3.4,0,0,0,7.048686033036002,0,0,0,0,0,0,0,0
I.4.374,I.4.374.3.5,3.5,0,0,0,7.566825392776364,0,0,0,0,0,0,0,0
I.4.374,I.4.374.3.6,3.6,0,0,0,6.113872765290114,0,0,0,0,0,0,0,0
I.4.374,I.4.374.3.7,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.374,I.4.374.4.1,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.374,I.4.374.4.2,4.2,0,0,0,6.535251993527199,0,0,0,0,0,0,0,0
I.4.374,I.4.374.4.3,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.374,I.4.374.4.4,4.4,0,0,0,5.232318668266451,0,0,0,0,0,0,0,0
I.4.374,I.4.374.4.5,4.5,0,0,0,6.32323619939891,0,0,0,0,0,0,0,0
I.4.374,I.4.374.4.6,4.6,0,0,0,5.205574444387891,0,0,0,0,0,0,0,0
I.4.374,I.4.374.4.7,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.374,I.4.374.5.1,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.374,I.4.374.5.2,5.2,0,0,0,4.955016526453749,0,0,0,0,0,0,0,0
I.4.374,I.4.374.5.3,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.374,I.4.374.5.4,5.4,0,0,0,4.803462049342191,0,0,0,0,0,0,0,0
I.4.374,I.4.374.5.5,5.5,0,0,0,6.492614746905831,0,0,0,0,0,0,0,0
I.4.374,I.4.374.5.6,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.374,I.4.374.5.7,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.374,I.4.374.6.1,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.374,I.4.374.6.2,6.2,0,0,0,5.734258276589512,0,0,0,0,0,0,0,0
I.4.374,I.4.374.6.3,6.3,0,0,0,6.4646846733330205,0,0,0,0,0,0,0,0
I.4.374,I.4.374.6.4,6.4,0,0,0,7.840561001321073,0,0,0,0,0,0,0,0
I.4.374,I.4.374.6.5,6.5,0,0,0,5.395713407441594,0,0,0,0,0,0,0,0
I.4.374,I.4.374.6.6,6.6,0,0,0,4.936704896571939,0,0,0,0,0,0,0,0
I.4.374,I.4.374.6.7,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.374,I.4.374.7.1,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.374,I.4.374.7.2,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.374,I.4.374.7.3,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.374,I.4.374.7.4,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.374,I.4.374.7.5,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.374,I.4.374.7.6,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.374,I.4.374.7.7,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.375,I.4.375.1.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.375,I.4.375.1.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.375,I.4.375.1.3,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.375,I.4.375.1.4,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.375,I.4.375.1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.375,I.4.375.1.6,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.375,I.4.375.1.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.375,I.4.375.2.1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.375,I.4.375.2.2,2.2,2.498801251946677,0,0,1.6652085941132597,1.7533892307390497,0,0,0,0,0,0.5142594772265799,0
I.4.375,I.4.375.2.3,2.3,1.845753362898599,0,0,1.0558169746484065,2.0909894681619234,0,0,0,0,0,0.7671232876712328,0
I.4.375,I.4.375.2.4,2.4,1.485101264464591,0,0,6.732954545454546,3.46883728878257,0,0,0,0,0,1.520668770178554,0
I.4.375,I.4.375.2.5,2.5,0.28878442308419783,0,0,1.2705824974445774,0.7249763743026296,0,0,0,0,0,0.4054638596325248,0
I.4.375,I.4.375.2.6,2.6,0,0,0,7.732919254658384,1.8928052121189527,0,0,0,0,0,3.16598678739617,0
I.4.375,I.4.375.2.7,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.375,I.4.375.3.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.375,I.4.375.3.2,3.2,0.8901673846517953,0,0,2.1085112151638477,2.088590639844395,0,0,0,0,0,0.8994723813003922,0
I.4.375,I.4.375.3.3,3.3,2.773151152790744,0,0,1.9464285714285716,3.364282619457939,0,0,0,0,0,0.5392857142857144,0
I.4.375,I.4.375.3.4,3.4,0.9509803142155265,0,0,0.8303639265309916,1.0625577525377794,0,0,0,0,0,0.709675456805814,0
I.4.375,I.4.375.3.5,3.5,4.713566695722472,0,0,12.344827586206897,0.8582813344057404,0,0,0,0,0,0.7851323570416149,0
I.4.375,I.4.375.3.6,3.6,0.7409657375991107,0,0,0.7480137850568437,0.2396694214876033,0,0,0,0,0,1.0456894159228907,0
I.4.375,I.4.375.3.7,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.375,I.4.375.4.1,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.375,I.4.375.4.2,4.2,3.237884939034128,0,0,2.5141384656219805,0,0,0,0,0,0,2.1779922371634215,0
I.4.375,I.4.375.4.3,4.3,5.844001745420754,0,0,2.5521403691832343,2.784523091375179,0,0,0,0,0,2.3311258278145695,0
I.4.375,I.4.375.4.4,4.4,0.08163265306122448,0,0,1.7832748025545806,0.6867969046368354,0,0,0,0,0,0.8161256877095198,0
I.4.375,I.4.375.4.5,4.5,22.750000000000004,0,0,43.7983585439879,7.761574669941302,0,0,0,0,0,0,0
I.4.375,I.4.375.4.6,4.6,0.09523809523809523,0,0,3.8185825077422484,0.7476388805176357,0,0,0,0,0,0.7940507733868617,0
I.4.375,I.4.375.4.7,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.375,I.4.375.5.1,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.375,I.4.375.5.2,5.2,0,0,0,7.253278580163635,2.04,0,0,0,0,0,5.5618615157872915,0
I.4.375,I.4.375.5.3,5.3,10.574945875942955,0,0,0,5.754336516702356,0,0,0,0,0,5.5653559372884915,0
I.4.375,I.4.375.5.4,5.4,3.9670268002028286,0,0,3.6189643668407507,0,0,0,0,0,0,1.0057336173251816,0
I.4.375,I.4.375.5.5,5.5,2.0932923680994464,0,0,2.6021505376344085,0.5032258064516129,0,0,0,0,0,0.16727257189359188,0
I.4.375,I.4.375.5.6,5.6,0.6690810018618835,0,0,1.9146595692728687,0.44638035630731493,0,0,0,0,0,0.3703593609117417,0
I.4.375,I.4.375.5.7,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.375,I.4.375.6.1,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.375,I.4.375.6.2,6.2,1.5555782222986168,0,0,4.367730352758297,0.5573536643679581,0,0,0,0,0,1.1933255072684965,0
I.4.375,I.4.375.6.3,6.3,8.424879728960398,0,0,4.478391030937984,4.4329386685331755,0,0,0,0,0,3.9,0
I.4.375,I.4.375.6.4,6.4,0.42829763577686225,0,0,3.3548213656993826,0.8969875108495365,0,0,0,0,0,0.31929680059861326,0
I.4.375,I.4.375.6.5,6.5,1.2191458765771628,0,0,2.4019126405000475,0.554125678233263,0,0,0,0,0,0.20370370370370372,0
I.4.375,I.4.375.6.6,6.6,4.081576073233872,0,0,19.594359017978594,3.6422723020941783,0,0,0,0,0,0,0
I.4.375,I.4.375.6.7,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.375,I.4.375.7.1,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.375,I.4.375.7.2,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.375,I.4.375.7.3,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.375,I.4.375.7.4,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.375,I.4.375.7.5,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.375,I.4.375.7.6,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.375,I.4.375.7.7,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.376,I.4.376.1.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.376,I.4.376.1.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.376,I.4.376.1.3,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.376,I.4.376.1.4,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.376,I.4.376.1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.376,I.4.376.1.6,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.376,I.4.376.1.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.376,I.4.376.2.1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.376,I.4.376.2.2,2.2,0,0,0,0,0,0,0,0,0,0,4.9733411277350505,0
I.4.376,I.4.376.2.3,2.3,0,0,0,0,0,0,0,0,0,0,6.846189455008047,0
I.4.376,I.4.376.2.4,2.4,0,0,0,0,0,0,0,0,0,0,7.608091457692872,0
I.4.376,I.4.376.2.5,2.5,0,0,0,0,0,0,0,0,0,0,11.01261834712112,0
I.4.376,I.4.376.2.6,2.6,0,0,0,0,0,0,0,0,0,0,5.428418165709669,0
I.4.376,I.4.376.2.7,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.376,I.4.376.3.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.376,I.4.376.3.2,3.2,0,0,0,0,0,0,0,0,0,0,16.029830132000296,0
I.4.376,I.4.376.3.3,3.3,0,0,0,0,0,0,0,0,0,0,6.095501921946604,0
I.4.376,I.4.376.3.4,3.4,0,0,0,0,0,0,0,0,0,0,3.859352537229422,0
I.4.376,I.4.376.3.5,3.5,0,0,0,0,0,0,0,0,0,0,9.07509846070802,0
I.4.376,I.4.376.3.6,3.6,0,0,0,0,0,0,0,0,0,0,6.734602234943175,0
I.4.376,I.4.376.3.7,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.376,I.4.376.4.1,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.376,I.4.376.4.2,4.2,0,0,0,0,0,0,0,0,0,0,5.216900561028289,0
I.4.376,I.4.376.4.3,4.3,0,0,0,0,0,0,0,0,0,0,15.188064791415165,0
I.4.376,I.4.376.4.4,4.4,0,0,0,0,0,0,0,0,0,0,4.958449864635054,0
I.4.376,I.4.376.4.5,4.5,0,0,0,0,0,0,0,0,0,0,6.0138625225754065,0
I.4.376,I.4.376.4.6,4.6,0,0,0,0,0,0,0,0,0,0,4.972472629159898,0
I.4.376,I.4.376.4.7,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.376,I.4.376.5.1,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.376,I.4.376.5.2,5.2,0,0,0,0,0,0,0,0,0,0,4.859082820064407,0
I.4.376,I.4.376.5.3,5.3,0,0,0,0,0,0,0,0,0,0,7.688856015635218,0
I.4.376,I.4.376.5.4,5.4,0,0,0,0,0,0,0,0,0,0,4.043894802475208,0
I.4.376,I.4.376.5.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.376,I.4.376.5.6,5.6,0,0,0,0,0,0,0,0,0,0,17.674601885378884,0
I.4.376,I.4.376.5.7,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.376,I.4.376.6.1,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.376,I.4.376.6.2,6.2,0,0,0,0,0,0,0,0,0,0,5.786957316411105,0
I.4.376,I.4.376.6.3,6.3,0,0,0,0,0,0,0,0,0,0,16.041040288680485,0
I.4.376,I.4.376.6.4,6.4,0,0,0,0,0,0,0,0,0,0,4.721610948624325,0
I.4.376,I.4.376.6.5,6.5,0,0,0,0,0,0,0,0,0,0,11.590421085098608,0
I.4.376,I.4.376.6.6,6.6,0,0,0,0,0,0,0,0,0,0,4.933952173224635,0
I.4.376,I.4.376.6.7,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.376,I.4.376.7.1,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.376,I.4.376.7.2,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.376,I.4.376.7.3,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.376,I.4.376.7.4,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.376,I.4.376.7.5,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.376,I.4.376.7.6,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.376,I.4.376.7.7,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.377,I.4.377.1.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.377,I.4.377.1.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.377,I.4.377.1.3,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.377,I.4.377.1.4,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.377,I.4.377.1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.377,I.4.377.1.6,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.377,I.4.377.1.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.377,I.4.377.2.1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.4.377,I.4.377.2.2,2.2,0,0.5767284105870766,1.6010941249326736,0,0.5491723288275566,0,0.43092141065720463,0,0,0.4871921689862264,0,0
I.4.377,I.4.377.2.3,2.3,0,9.44887651767585,4.118295244847179,0,1.4700817372114723,0,0.8928571428571429,0,0,0,0,2.0948610860170147
